url,title,product,author,votes
https://community.conga.com/s/ideadetail?id=087Ub000000080nIAA,Aggregating SumAbove results from grouped tables.,Conga Composer,Roger Calma,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000007zBIAQ,XAC 2.0 - Rich Text Area merge field in Template - change default setting from IMAGE to HTML,Conga CLM (fka Apttus CLM);X-Author for Contracts,Robert Teng,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007xZIAQ,X-Author Check in and Check out permissions,X-Author for Contracts,Alison Aubuchon,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007vxIAA,import Offline Document - Merge Functionality,Conga CLM (fka Apttus CLM),Alison Aubuchon,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007uLIAQ,X-Author Templates - allow for searching/recently used option in Fields when creating Segments,X-Author for Contracts,Alison Aubuchon,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007sjIAA,X-Author Templates - allow for naming of segments,X-Author for Contracts,Alison Aubuchon,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007r7IAA,Approvals - allow NOT operator logic in advanced filter conditions,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007pVIAQ,Drive related price from asset,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Namir Ashraf,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007ntIAA,X-Author for Contracts: Please enable the support for developer tab in X-Author for Contracts,Conga CLM (fka Apttus CLM);X-Author for Contracts,Harshit Solanki,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007mHIAQ,Add a default document for the Conga Sign Agreement Action on CLM,Conga CLM (fka Apttus CLM);Conga Sign,Dan John,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000007kfIAA,Need ability to make fields read-only for X-Author,Conga CLM (fka Apttus CLM);X-Author for Contracts,Michael Overman TS,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007j3IAA,Duration hours field in Cycle time report should be modified,Conga CLM (fka Apttus CLM),Snehal Hissal,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007hRIAQ,Promotions: Apply benefits only when benefit product is inside a bundle,Pricing & Promotions,Shahid Ali,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007fpIAA,Promotions: Ability to fetch the benefit products using API,Pricing & Promotions,Shahid Ali,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007eDIAQ,Title: Conga Grid - Able to Show the Grandchild Object in Grid,Conga Grid,Brianson Alcantara,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007azIAA,Rich Text area fields should allow to generate tables in salesforce,"Conga CLM (fka Apttus CLM);Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Divya Dubey,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000007UXIAY,Marking Rich Text fields (RTF) fields are updatable/smart,Conga CLM (fka Apttus CLM);X-Author for Contracts,Divya Dubey,3 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000007SvIAI,CCI Portal should have different roles so that users cannot see other record type agreements which are not assigned to that role.,Conga Contract Intelligence (fka Contract Wrangler),Xavier George Manayil Joseph,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000007RJIAY,CCI (Conga Contract Intelligence) needs to be enabled for EMEA Country Languages,Conga Contract Intelligence (fka Contract Wrangler),Sridhar Pasumarthy,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007PhIAI,Product Complexity Score,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ);Configuration",Jai Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007O5IAI,Ability to Disable the Email Notifications.,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Drashtiben Vora,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007MTIAY,Constraint Rules: disable warning popup messages for client-side execution,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",John Hammons,5 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000007KrIAI,Make the date format same across all pages of Lightning Wizard during run time.,Conga CLM (fka Apttus CLM),ECOM Help Desk,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007JFIAY,Ability to display the version number in X-Author 2.0,X-Author for Contracts,ECOM Help Desk,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007HdIAI,"getProductDetails Error : ""Remoting response size exceeded maximum of 15 MB."" in Conga CPQ","Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Saurav Chauhan,3 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000007G1IAI,"getProductDetails Error : ""Remoting response size exceeded maximum of 15 MB."" in Conga CPQ","Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Saurav Chauhan,
https://community.conga.com/s/ideadetail?id=087Ub00000007EPIAY,Show Notification/Banner (Confirmation Pop up) in XAC 2.0 and XAC Advance,X-Author for Contracts,Ayush Saxena,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007CnIAI,Conga Email Template- Increase body height for Conga Composer Button and Lightning Component.,Conga Composer,Colton Lederer,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000007BBIAY,Conga Email Template- Add Spell Check on Email Body for End Users,Conga Composer,Colton Lederer,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub000000079ZIAQ,Ability to incorporate custom fields into the Usage Dashboard Composer Activity report,Conga Composer,Hanah Bengson,3 Votes
https://community.conga.com/s/ideadetail?id=087Ub000000077xIAA,"In XAC, Section template/clauses should be supported in header & footer part of the template and we should publish them accordingly",X-Author for Contracts,Dhaval Prajapati,3 Votes
https://community.conga.com/s/ideadetail?id=087Ub000000076LIAQ,Resync Button for Conga Sign Transactions,Conga Sign,Alex Casey,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub000000074jIAA,Ability to automatically reflect the changes on a field name that is used across grid views,Conga Grid,Dhanie Bermas,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub0000000737IAA,Include Quarterly Frequency for Conga Batch,Conga Batch,Emeryll Monique Emelo,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub000000071VIAQ,Dynamic Date in Conga Sign,Conga Sign,Emeryll Monique Emelo,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000006ztIAA,Product Versioning Functionality,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Bhaumik Mehta,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006yHIAQ,Enhance the HTML template tag to pass hyperlinks,Conga Composer,Semir Muminovic,3 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000006wfIAA,Office 365 reviews ends when user reply via email,Conga CLM (fka Apttus CLM),Mohammed Girniwala,14 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000006v3IAA,Ability to add a table in the Managed Clause Text,Conga Contracts for salesforce;Conga Composer,Rocky S Radhakrishnan Thazhepurakal,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006tRIAQ,Parallel Signing with Collaborate Integration with Conga Sign,Conga Collaborate;Conga Sign,Johnny Checton,3 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000006rpIAA,CPQ Admin : Product code in Structure Tab,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Bhaumik Mehta,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006qDIAQ,CPQ Admin - Product Group Creation - Filter by Bundle,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Bhaumik Mehta,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006obIAA,XAE App support for Google Sheet,X-Author for Excel,Narendra Reddy Challa,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006lNIAQ,Checkboxes on Invoice Run to be True by Default,Conga Billing,Bhaumik Mehta,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006jlIAA,Auto Approve and Auto Apply Credit Memo Checkboxes to be True,Conga Billing,Bhaumik Mehta,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006i9IAA,"Allow Section View, not only clause view, on Record level",Conga CLM (fka Apttus CLM);X-Author for Contracts,Anika Pinnell,25 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000006YTIAY,Disable warning message on Finalize in cart when an inclusion rule has been triggered,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Jesse Hoffart,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000006WrIAI,Support for Contain and Does Not Contain operator for multiselect picklist values within a Child Process Approval Rule criteria,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Harshit Solanki,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006VFIAY,Blank value of a field which gets used in Approval Rule Criteria does not trigger Approvals.,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Harshit Solanki,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006TdIAI,Display selected Greek name correctly on Name of Contact,Conga Composer,Bohui KA,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000006S1IAI,&sendonbehalfofname and &sendonbehalfofemail,Conga Sign,Mourad Bounajra,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006QPIAY,"""Send on Behalf of Name"" and ""Send on Behalf of Reply-To Email"" fields in Conga Sign Setup (Business Unit)",Conga Sign,Mourad Bounajra,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006OnIAI,Conga Sign - Email message,Conga Sign,Mourad Bounajra,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006NBIAY,Allow to add dynamic values on Email Message on Conga Sign,Conga Sign,Mourad Bounajra,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006LZIAY,Delete Line Item from the Favorite Configuration,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ);Conga Digital/E-Commerce",Tirthak Kothari,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006JxIAI,Conga Sign Time Stamp,Conga Sign,Joel Jimenez,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006ILIAY,Composer transaction limit alerts,Conga Composer,Angela McKay,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006GjIAI,Step Edit in Lightning doesn't work,Conga Orchestrate,Nicole Broussard,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006F7IAI,Ability to dynamically set EmailFromId,Conga Composer,Dhanie Bermas,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006DVIAY,Quantity cascade to Option Level should work for the ABO operations,Conga Subscription Management (fka Asset Based Ordering),Tirthak Kothari,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000006BtIAI,lightning threading token merge tag for Conga email templates,Conga Composer,Daniel Natial,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000006AHIAY,Ability to adjust Sign preview and tag Document preview size,Conga Sign,Emeryll Monique Emelo,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub000000068fIAA,To have the ability to search look up fields on Grid search records,Conga Grid,Emeryll Monique Emelo,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub0000000673IAA,'Merge Documents' action to have more flexibility,Conga CLM (fka Apttus CLM),David Vernall,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub000000065RIAQ,Approval request history missing attachment submitted through the approval process,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Panthalarajan Nagarethinam,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub000000063pIAA,Ability to see the complete asset structure from the top bundle asset record,Conga Subscription Management (fka Asset Based Ordering),Eashwaran Pallipuram,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub000000062DIAQ,A way to include plus signs in hard coded emails.,Conga Batch;Conga Composer;Conga Trigger,Austin Miller,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub000000060bIAA,Display cart currency symbol prefixed for the values on deal guidance screen,Pricing & Promotions,Pavan Kumar,3 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000005yzIAA,Add more business object details for intermittent page for Apttus_Approval__ApprovalContextSubmit,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005xNIAQ,Ability to add repeat table inside the clause template in XAC 2.0,X-Author for Contracts,Namir Ashraf,4 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000005vlIAA,Turbo Pricing: Need more validations from pricing APIs,Pricing & Promotions,Shahid Ali,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000005u9IAA,Conga Wallet Drawdown behaviour for usage Based,Conga Billing,Sreenivasulu Sake,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000005sXIAQ,Limit “Recently Opened” in XAC to the users' recently opened docs,X-Author for Contracts,Piotr Klimiuk,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005qvIAA,Hyperlink in Conga Invoice Email Template,Conga Composer,Dhanie Bermas,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005kTIAQ,Favorites Configuration : Ability to update existing favorite configuration,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Hardik Shah,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000005irIAA,Workaround Requested: For newly introduced Additional Page in Approvals,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Mugdha Desai,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005e1IAA,Highlight the fields/clause present on template in field/clause section of XAC 2.0 when selected on the template/agreement document,X-Author for Contracts,Divya Dubey,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000005cPIAQ,Translate write backs in Conga,Conga Sign,Danny Ross,
https://community.conga.com/s/ideadetail?id=087Ub00000005anIAA,Translate write backs in Conga,Conga Sign,Danny Ross,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005ZBIAY,Related Pricing for Service CPQ,Pricing & Promotions,Jigar Naik,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005XZIAY,CCI Product Improvement Suggestion,Conga Contract Intelligence (fka Contract Wrangler),Stephanie Abugharbieh,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005VxIAI,Bulk Data Upload - Company People,Conga Contracts,Kirsty Montgomery,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005ULIAY,In XA2.0- Add Labeling of the Logged in Environment so user can see if they are in Production or UAT.,X-Author for Contracts,Rachelle Blevins,1 Vote
https://community.conga.com/s/ideadetail?id=087Ub00000005SjIAI,Process large number of BillingSchedule records asynchronously (in special scenarios),Conga CLM (fka Apttus CLM),Juraj Moza,3 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000005R7IAI,At least one document (Preferably PDF) should be selected for activation and publishing,Conga CLM (fka Apttus CLM),Dhaval Prajapati,2 Votes
https://community.conga.com/s/ideadetail?id=087Ub00000005PVIAY,As least one document (Preferably PDF) should be selected for activation and publishing.,Conga CLM (fka Apttus CLM),Dhaval Prajapati,4 Votes
